rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay,delay_range
548938,344576,mobile,canceled,,,,Unknown,Unknown
549514,380583,mobile,ended,,,,Unknown,Unknown
549700,346450,mobile,canceled,,,,Unknown,Unknown
549957,410189,mobile,canceled,,,,Unknown,Unknown
550709,325302,mobile,ended,,,,Unknown,Unknown
550794,391772,mobile,canceled,,,,Unknown,Unknown
551143,390467,connect,canceled,,548851.0,60.0,Unknown,Unknown
551419,374646,mobile,canceled,,,,Unknown,Unknown
551435,369483,mobile,canceled,,,,Unknown,Unknown
555380,413463,mobile,canceled,,,,Unknown,Unknown
555594,241021,connect,canceled,,,,Unknown,Unknown
546571,381455,mobile,canceled,,,,Unknown,Unknown
546790,409908,mobile,ended,,,,Unknown,Unknown
546876,407883,mobile,ended,,,,Unknown,Unknown
546879,410467,mobile,ended,,,,Unknown,Unknown
546962,291752,mobile,canceled,,,,Unknown,Unknown
548144,288865,mobile,ended,,,,Unknown,Unknown
548596,334118,mobile,canceled,,,,Unknown,Unknown
548685,397670,mobile,canceled,,,,Unknown,Unknown
549387,338940,mobile,ended,,548303.0,60.0,Unknown,Unknown
549866,275994,mobile,ended,,,,Unknown,Unknown
550057,408725,mobile,ended,,,,Unknown,Unknown
550302,411454,mobile,ended,,546923.0,480.0,Unknown,Unknown
550731,393471,mobile,canceled,,,,Unknown,Unknown
550807,317683,mobile,canceled,,,,Unknown,Unknown
551030,342699,connect,canceled,,,,Unknown,Unknown
551336,352528,connect,canceled,,,,Unknown,Unknown
551556,409908,mobile,ended,,,,Unknown,Unknown
558618,384123,mobile,canceled,,,,Unknown,Unknown
560221,364652,connect,canceled,,551511.0,60.0,Unknown,Unknown
560291,304414,mobile,canceled,,,,Unknown,Unknown
560556,396484,mobile,canceled,,,,Unknown,Unknown
560560,373507,connect,canceled,,,,Unknown,Unknown
560640,410939,connect,canceled,,548152.0,60.0,Unknown,Unknown
560792,392564,mobile,canceled,,,,Unknown,Unknown
560803,413846,mobile,canceled,,,,Unknown,Unknown
560848,380455,mobile,ended,,,,Unknown,Unknown
548391,312078,connect,canceled,,,,Unknown,Unknown
548407,319035,mobile,ended,,,,Unknown,Unknown
548990,369938,connect,canceled,,,,Unknown,Unknown
549028,411611,mobile,canceled,,,,Unknown,Unknown
549253,411797,mobile,canceled,,,,Unknown,Unknown
549716,349678,connect,canceled,,,,Unknown,Unknown
549743,395471,mobile,ended,,,,Unknown,Unknown
549772,411958,mobile,ended,,,,Unknown,Unknown
549789,409572,mobile,canceled,,,,Unknown,Unknown
549998,405741,mobile,ended,,,,Unknown,Unknown
550098,349751,mobile,ended,,,,Unknown,Unknown
550127,404719,mobile,canceled,,,,Unknown,Unknown
550318,311437,mobile,canceled,,,,Unknown,Unknown
550357,228254,connect,canceled,,,,Unknown,Unknown
550393,405622,mobile,canceled,,,,Unknown,Unknown
550534,226317,mobile,ended,,544324.0,0.0,Unknown,Unknown
550558,355533,mobile,ended,,,,Unknown,Unknown
550670,284586,mobile,ended,,,,Unknown,Unknown
550749,293785,mobile,canceled,,,,Unknown,Unknown
551314,320670,mobile,canceled,,,,Unknown,Unknown
552191,384299,mobile,canceled,,,,Unknown,Unknown
561250,245154,connect,canceled,,,,Unknown,Unknown
561472,371157,mobile,ended,,,,Unknown,Unknown
561749,304775,connect,canceled,,558858.0,510.0,Unknown,Unknown
562087,405490,mobile,canceled,,,,Unknown,Unknown
562146,415190,mobile,canceled,,,,Unknown,Unknown
562457,415190,mobile,canceled,,,,Unknown,Unknown
562760,348462,mobile,ended,,562721.0,0.0,Unknown,Unknown
562772,376153,connect,canceled,,,,Unknown,Unknown
563064,339951,mobile,canceled,,,,Unknown,Unknown
559276,403270,mobile,ended,,559235.0,480.0,Unknown,Unknown
559530,375128,connect,canceled,,,,Unknown,Unknown
559748,363387,mobile,canceled,,,,Unknown,Unknown
560369,410939,connect,canceled,,548152.0,0.0,Unknown,Unknown
560543,409615,mobile,canceled,,,,Unknown,Unknown
560563,339138,connect,canceled,,,,Unknown,Unknown
561788,320367,mobile,ended,,,,Unknown,Unknown
561867,386259,connect,canceled,,,,Unknown,Unknown
562502,410091,mobile,ended,,,,Unknown,Unknown
562676,407819,mobile,ended,,,,Unknown,Unknown
552089,360299,connect,canceled,,,,Unknown,Unknown
552437,388403,mobile,ended,,,,Unknown,Unknown
552646,375126,connect,canceled,,,,Unknown,Unknown
552690,392882,mobile,canceled,,,,Unknown,Unknown
553671,411820,mobile,ended,,,,Unknown,Unknown
553807,355549,mobile,canceled,,,,Unknown,Unknown
554556,321725,mobile,canceled,,,,Unknown,Unknown
555051,364652,connect,canceled,,,,Unknown,Unknown
555169,364907,mobile,ended,,,,Unknown,Unknown
555234,316817,mobile,canceled,,,,Unknown,Unknown
555328,370997,connect,canceled,,,,Unknown,Unknown
539270,401088,mobile,canceled,,,,Unknown,Unknown
539392,294399,mobile,canceled,,,,Unknown,Unknown
540312,223640,mobile,ended,,541480.0,60.0,Unknown,Unknown
540317,378111,connect,canceled,,,,Unknown,Unknown
540343,282543,mobile,canceled,,,,Unknown,Unknown
540422,316744,connect,canceled,,,,Unknown,Unknown
553289,305664,mobile,canceled,,,,Unknown,Unknown
553676,257153,mobile,canceled,,,,Unknown,Unknown
554227,410354,mobile,canceled,,,,Unknown,Unknown
554668,346897,mobile,canceled,,,,Unknown,Unknown
554685,403049,mobile,canceled,,,,Unknown,Unknown
554966,356106,connect,canceled,,,,Unknown,Unknown
555462,313952,mobile,canceled,,,,Unknown,Unknown
555508,410698,mobile,ended,,,,Unknown,Unknown
555704,413050,mobile,ended,,,,Unknown,Unknown
555870,352039,connect,canceled,,,,Unknown,Unknown
555945,270867,connect,canceled,,,,Unknown,Unknown
556042,358423,mobile,ended,,,,Unknown,Unknown
556332,411979,mobile,canceled,,,,Unknown,Unknown
556527,399219,mobile,ended,,,,Unknown,Unknown
556600,190059,mobile,canceled,,,,Unknown,Unknown
556718,406434,mobile,canceled,,,,Unknown,Unknown
556830,411578,mobile,ended,,,,Unknown,Unknown
541564,295349,mobile,ended,,,,Unknown,Unknown
524962,336902,mobile,canceled,,,,Unknown,Unknown
525308,401100,mobile,canceled,,,,Unknown,Unknown
525885,403973,mobile,ended,,,,Unknown,Unknown
527992,396727,mobile,ended,,,,Unknown,Unknown
528093,272430,connect,canceled,,,,Unknown,Unknown
528428,339945,mobile,ended,,,,Unknown,Unknown
529764,406310,mobile,canceled,,,,Unknown,Unknown
530030,397255,mobile,canceled,,,,Unknown,Unknown
530236,400334,mobile,canceled,,,,Unknown,Unknown
530522,192179,connect,canceled,,,,Unknown,Unknown
531475,336091,mobile,canceled,,,,Unknown,Unknown
532023,349310,mobile,ended,,,,Unknown,Unknown
532759,164702,mobile,canceled,,,,Unknown,Unknown
533821,295992,mobile,ended,,,,Unknown,Unknown
533833,336576,mobile,canceled,,,,Unknown,Unknown
568111,205041,mobile,canceled,,564302.0,390.0,Unknown,Unknown
568133,224728,mobile,canceled,,567789.0,30.0,Unknown,Unknown
569087,193097,connect,canceled,,566731.0,0.0,Unknown,Unknown
569260,371572,connect,canceled,,554835.0,0.0,Unknown,Unknown
570056,416061,mobile,ended,,,,Unknown,Unknown
570233,347873,connect,canceled,,,,Unknown,Unknown
571452,163949,mobile,canceled,,,,Unknown,Unknown
572423,225617,mobile,ended,,570969.0,660.0,Unknown,Unknown
572842,387810,connect,canceled,,,,Unknown,Unknown
574704,376374,mobile,canceled,,,,Unknown,Unknown
574955,412141,mobile,ended,,,,Unknown,Unknown
574960,380886,mobile,ended,,,,Unknown,Unknown
509652,391132,mobile,canceled,,,,Unknown,Unknown
511679,374503,mobile,canceled,,,,Unknown,Unknown
512979,394656,connect,canceled,,,,Unknown,Unknown
513537,366660,mobile,canceled,,,,Unknown,Unknown
516713,392184,mobile,canceled,,,,Unknown,Unknown
518086,371159,connect,canceled,,,,Unknown,Unknown
522945,283735,mobile,canceled,,,,Unknown,Unknown
566278,257291,mobile,canceled,,,,Unknown,Unknown
566294,361500,mobile,ended,,,,Unknown,Unknown
566321,316829,mobile,ended,,,,Unknown,Unknown
566406,413846,mobile,canceled,,,,Unknown,Unknown
566442,314080,mobile,ended,,,,Unknown,Unknown
566724,339118,mobile,canceled,,,,Unknown,Unknown
566807,412161,mobile,ended,,,,Unknown,Unknown
567135,414571,mobile,ended,,,,Unknown,Unknown
567893,333994,mobile,canceled,,,,Unknown,Unknown
568194,386747,mobile,canceled,,,,Unknown,Unknown
568537,376791,connect,canceled,,,,Unknown,Unknown
568591,317378,connect,canceled,,,,Unknown,Unknown
568698,349655,mobile,canceled,,,,Unknown,Unknown
568894,159533,connect,canceled,,,,Unknown,Unknown
569237,366631,mobile,ended,,,,Unknown,Unknown
570329,388286,mobile,ended,,,,Unknown,Unknown
571423,270225,mobile,ended,,,,Unknown,Unknown
572292,408305,mobile,ended,,,,Unknown,Unknown
572353,412455,mobile,ended,,,,Unknown,Unknown
573533,356540,mobile,ended,,,,Unknown,Unknown
574715,256777,mobile,canceled,,,,Unknown,Unknown
575069,359045,connect,canceled,,,,Unknown,Unknown
576094,407326,mobile,canceled,,,,Unknown,Unknown
569032,360474,connect,canceled,,565633.0,0.0,Unknown,Unknown
569656,413181,mobile,canceled,,,,Unknown,Unknown
570015,272590,connect,canceled,,,,Unknown,Unknown
570357,336886,mobile,canceled,,567161.0,690.0,Unknown,Unknown
571451,338940,mobile,ended,,,,Unknown,Unknown
571463,385629,connect,canceled,,,,Unknown,Unknown
571618,307717,mobile,canceled,,,,Unknown,Unknown
572072,388112,mobile,canceled,,,,Unknown,Unknown
572453,307364,connect,canceled,,,,Unknown,Unknown
555970,406695,mobile,ended,,,,Unknown,Unknown
556168,309980,mobile,ended,,,,Unknown,Unknown
556656,404923,mobile,canceled,,,,Unknown,Unknown
556871,412141,mobile,ended,,,,Unknown,Unknown
557109,402674,mobile,canceled,,,,Unknown,Unknown
557550,401232,mobile,canceled,,,,Unknown,Unknown
557592,398586,connect,canceled,,557631.0,240.0,Unknown,Unknown
557816,215064,mobile,ended,,,,Unknown,Unknown
558052,400078,mobile,ended,,561330.0,60.0,Unknown,Unknown
558478,402886,mobile,ended,,,,Unknown,Unknown
558914,414481,mobile,canceled,,,,Unknown,Unknown
559012,308265,mobile,canceled,,,,Unknown,Unknown
559250,394910,mobile,ended,,,,Unknown,Unknown
559257,398849,mobile,ended,,,,Unknown,Unknown
560576,414028,mobile,ended,,,,Unknown,Unknown
560661,370052,connect,canceled,,,,Unknown,Unknown
561046,358283,mobile,canceled,,,,Unknown,Unknown
561259,281921,mobile,canceled,,,,Unknown,Unknown
561424,396495,mobile,canceled,,,,Unknown,Unknown
561944,270030,mobile,ended,,,,Unknown,Unknown
562175,400899,mobile,canceled,,,,Unknown,Unknown
562626,403563,connect,canceled,,,,Unknown,Unknown
541754,370897,mobile,canceled,,,,Unknown,Unknown
541946,373202,mobile,canceled,,,,Unknown,Unknown
541995,375337,mobile,canceled,,,,Unknown,Unknown
542112,405023,mobile,ended,,,,Unknown,Unknown
542620,276758,mobile,canceled,,,,Unknown,Unknown
543067,263494,mobile,canceled,,,,Unknown,Unknown
543116,410445,mobile,canceled,,,,Unknown,Unknown
543544,370320,mobile,canceled,,,,Unknown,Unknown
543720,409197,mobile,canceled,,,,Unknown,Unknown
543739,399120,mobile,canceled,,,,Unknown,Unknown
543844,402595,mobile,canceled,,,,Unknown,Unknown
543864,395099,mobile,canceled,,,,Unknown,Unknown
543950,409036,mobile,canceled,,,,Unknown,Unknown
544193,355322,mobile,ended,,,,Unknown,Unknown
544259,408814,mobile,ended,,,,Unknown,Unknown
544265,409598,mobile,ended,,,,Unknown,Unknown
544992,379324,mobile,canceled,,,,Unknown,Unknown
547689,358876,mobile,ended,,,,Unknown,Unknown
547723,407586,connect,ended,,,,Unknown,Unknown
547956,373485,mobile,canceled,,,,Unknown,Unknown
548079,364890,mobile,canceled,,547164.0,450.0,Unknown,Unknown
548400,411921,mobile,ended,,,,Unknown,Unknown
548589,375380,mobile,ended,,,,Unknown,Unknown
548849,321697,connect,canceled,,,,Unknown,Unknown
548886,183508,mobile,ended,,,,Unknown,Unknown
548920,410055,mobile,canceled,,,,Unknown,Unknown
549002,243595,connect,canceled,,,,Unknown,Unknown
549226,312572,mobile,canceled,,,,Unknown,Unknown
549278,397840,mobile,canceled,,,,Unknown,Unknown
549343,210596,mobile,ended,,,,Unknown,Unknown
549875,295992,mobile,canceled,,,,Unknown,Unknown
549925,389230,mobile,ended,,,,Unknown,Unknown
550368,301301,connect,canceled,,,,Unknown,Unknown
550461,312078,connect,canceled,,,,Unknown,Unknown
550521,243856,mobile,ended,,,,Unknown,Unknown
573489,408549,mobile,ended,,,,Unknown,Unknown
575465,381787,connect,canceled,,,,Unknown,Unknown
526444,314069,mobile,canceled,,,,Unknown,Unknown
527774,368891,mobile,canceled,,,,Unknown,Unknown
528527,402894,mobile,ended,,,,Unknown,Unknown
529175,327803,mobile,canceled,,,,Unknown,Unknown
529382,397976,mobile,canceled,,,,Unknown,Unknown
530102,381821,mobile,canceled,,,,Unknown,Unknown
532391,391358,mobile,ended,,,,Unknown,Unknown
532731,407794,mobile,canceled,,,,Unknown,Unknown
533044,313957,mobile,ended,,,,Unknown,Unknown
533269,292104,mobile,ended,,,,Unknown,Unknown
533618,252059,mobile,ended,,,,Unknown,Unknown
533777,401088,mobile,canceled,,,,Unknown,Unknown
512938,274554,mobile,canceled,,,,Unknown,Unknown
513665,377594,mobile,canceled,,,,Unknown,Unknown
514425,400642,mobile,canceled,,,,Unknown,Unknown
517578,402845,mobile,canceled,,,,Unknown,Unknown
522665,364464,connect,canceled,,,,Unknown,Unknown
526966,170051,mobile,ended,,,,Unknown,Unknown
527061,373051,mobile,ended,,,,Unknown,Unknown
527500,402563,mobile,ended,,,,Unknown,Unknown
528028,375758,mobile,canceled,,,,Unknown,Unknown
528727,365353,mobile,canceled,,,,Unknown,Unknown
529040,335989,mobile,canceled,,,,Unknown,Unknown
529427,300251,mobile,canceled,,,,Unknown,Unknown
529476,295783,connect,canceled,,,,Unknown,Unknown
530370,398788,mobile,ended,,,,Unknown,Unknown
532380,405687,mobile,canceled,,,,Unknown,Unknown
532555,407789,mobile,canceled,,,,Unknown,Unknown
533593,394521,mobile,canceled,,,,Unknown,Unknown
533706,403035,mobile,canceled,,,,Unknown,Unknown
563330,414410,mobile,canceled,,563358.0,60.0,Unknown,Unknown
563631,402289,mobile,ended,,,,Unknown,Unknown
563936,386157,mobile,ended,,,,Unknown,Unknown
564424,369753,mobile,canceled,,,,Unknown,Unknown
564609,194117,mobile,ended,,,,Unknown,Unknown
564636,311841,mobile,canceled,,,,Unknown,Unknown
565045,378072,connect,canceled,,,,Unknown,Unknown
565088,355842,connect,canceled,,,,Unknown,Unknown
553270,379767,mobile,ended,,,,Unknown,Unknown
553501,363037,mobile,canceled,,,,Unknown,Unknown
553815,350308,mobile,canceled,,,,Unknown,Unknown
554329,378131,mobile,ended,,,,Unknown,Unknown
554335,303221,mobile,canceled,,,,Unknown,Unknown
554350,388286,mobile,canceled,,,,Unknown,Unknown
555180,384708,mobile,canceled,,,,Unknown,Unknown
555439,396470,mobile,canceled,,,,Unknown,Unknown
555618,253255,connect,canceled,,,,Unknown,Unknown
555954,336902,mobile,ended,,,,Unknown,Unknown
556774,407856,mobile,ended,,,,Unknown,Unknown
556784,382701,mobile,canceled,,,,Unknown,Unknown
557048,394869,mobile,canceled,,,,Unknown,Unknown
557100,345738,mobile,canceled,,,,Unknown,Unknown
557176,362339,connect,canceled,,,,Unknown,Unknown
557177,367648,mobile,ended,,,,Unknown,Unknown
565802,415763,mobile,canceled,,,,Unknown,Unknown
563128,266261,mobile,canceled,,,,Unknown,Unknown
563664,413859,mobile,ended,,,,Unknown,Unknown
563694,216870,mobile,canceled,,,,Unknown,Unknown
563975,415573,mobile,ended,,,,Unknown,Unknown
505650,358775,mobile,ended,,,,Unknown,Unknown
505938,395587,mobile,canceled,,,,Unknown,Unknown
507768,256877,mobile,canceled,,,,Unknown,Unknown
508584,289005,mobile,canceled,,,,Unknown,Unknown
510047,379729,mobile,canceled,,,,Unknown,Unknown
511273,350385,mobile,ended,,,,Unknown,Unknown
511525,353526,mobile,canceled,,,,Unknown,Unknown
516584,341062,connect,canceled,,,,Unknown,Unknown
518204,354323,mobile,ended,,,,Unknown,Unknown
520052,265108,mobile,canceled,,,,Unknown,Unknown
520084,372182,mobile,canceled,,,,Unknown,Unknown
522135,391295,mobile,canceled,,,,Unknown,Unknown
523117,403558,mobile,ended,,,,Unknown,Unknown
524632,387830,mobile,ended,,,,Unknown,Unknown
525788,326201,mobile,canceled,,,,Unknown,Unknown
527523,314220,mobile,ended,,,,Unknown,Unknown
527884,335276,connect,canceled,,,,Unknown,Unknown
528713,399997,mobile,canceled,,,,Unknown,Unknown
528820,228309,mobile,canceled,,,,Unknown,Unknown
529860,213574,mobile,ended,,,,Unknown,Unknown
529968,335978,mobile,canceled,,,,Unknown,Unknown
530409,381706,mobile,canceled,,,,Unknown,Unknown
564265,411983,mobile,ended,,,,Unknown,Unknown
564422,334924,mobile,canceled,,,,Unknown,Unknown
564513,367379,mobile,ended,,,,Unknown,Unknown
565028,404884,mobile,ended,,,,Unknown,Unknown
565127,385006,connect,ended,,,,Unknown,Unknown
565270,409625,mobile,canceled,,,,Unknown,Unknown
565474,411609,mobile,canceled,,,,Unknown,Unknown
565578,305525,connect,canceled,,,,Unknown,Unknown
566596,395077,mobile,ended,,,,Unknown,Unknown
534712,370052,connect,canceled,,,,Unknown,Unknown
534735,370253,mobile,canceled,,,,Unknown,Unknown
535144,371912,mobile,canceled,,,,Unknown,Unknown
535334,396049,mobile,ended,,,,Unknown,Unknown
535633,352528,connect,canceled,,,,Unknown,Unknown
535737,382059,mobile,ended,,,,Unknown,Unknown
536085,400172,mobile,canceled,,,,Unknown,Unknown
536238,281116,mobile,canceled,,,,Unknown,Unknown
536395,362692,mobile,canceled,,,,Unknown,Unknown
536586,279574,mobile,canceled,,,,Unknown,Unknown
537285,296202,mobile,canceled,,,,Unknown,Unknown
537445,287157,mobile,canceled,,,,Unknown,Unknown
537593,380371,mobile,canceled,,,,Unknown,Unknown
538358,407389,mobile,canceled,,,,Unknown,Unknown
538690,280227,connect,canceled,,,,Unknown,Unknown
539391,260440,mobile,ended,,,,Unknown,Unknown
539527,352476,mobile,canceled,,,,Unknown,Unknown
539530,279800,mobile,canceled,,540451.0,0.0,Unknown,Unknown
539583,391519,connect,ended,,,,Unknown,Unknown
539694,359978,mobile,ended,,,,Unknown,Unknown
540011,404602,mobile,canceled,,,,Unknown,Unknown
540288,404932,mobile,canceled,,,,Unknown,Unknown
540840,348526,connect,canceled,,,,Unknown,Unknown
541437,314456,connect,canceled,,546501.0,0.0,Unknown,Unknown
541555,408075,mobile,canceled,,,,Unknown,Unknown
541801,410212,mobile,canceled,,,,Unknown,Unknown
541803,296038,mobile,canceled,,,,Unknown,Unknown
541979,401787,mobile,canceled,,,,Unknown,Unknown
543303,361455,mobile,canceled,,,,Unknown,Unknown
543526,407371,mobile,canceled,,,,Unknown,Unknown
543533,356106,connect,canceled,,541079.0,60.0,Unknown,Unknown
550842,278821,mobile,canceled,,,,Unknown,Unknown
550887,281714,mobile,canceled,,,,Unknown,Unknown
550907,334190,connect,canceled,,549759.0,0.0,Unknown,Unknown
557156,371159,connect,canceled,,,,Unknown,Unknown
557546,380886,mobile,canceled,,,,Unknown,Unknown
557623,398898,mobile,ended,,,,Unknown,Unknown
558235,413011,mobile,canceled,,,,Unknown,Unknown
558296,399613,mobile,ended,,,,Unknown,Unknown
558432,371139,mobile,canceled,,,,Unknown,Unknown
558450,384148,mobile,ended,,,,Unknown,Unknown
558614,350933,mobile,ended,,,,Unknown,Unknown
558659,317770,connect,canceled,,,,Unknown,Unknown
558818,392479,mobile,ended,,,,Unknown,Unknown
558857,377312,mobile,canceled,,,,Unknown,Unknown
558915,413929,mobile,canceled,,,,Unknown,Unknown
559597,414528,mobile,ended,,,,Unknown,Unknown
559601,407576,mobile,canceled,,,,Unknown,Unknown
559879,414009,mobile,ended,,,,Unknown,Unknown
559978,319375,mobile,ended,,,,Unknown,Unknown
545290,379908,mobile,canceled,,,,Unknown,Unknown
545379,404273,mobile,canceled,,,,Unknown,Unknown
545586,384396,connect,canceled,,553994.0,60.0,Unknown,Unknown
546259,403716,mobile,ended,,,,Unknown,Unknown
546420,392656,mobile,canceled,,,,Unknown,Unknown
546438,333865,mobile,ended,,,,Unknown,Unknown
555554,392383,mobile,ended,,,,Unknown,Unknown
555725,336497,mobile,ended,,,,Unknown,Unknown
555897,396679,mobile,canceled,,,,Unknown,Unknown
556142,358220,mobile,canceled,,,,Unknown,Unknown
563385,331824,mobile,canceled,,,,Unknown,Unknown
563513,295783,connect,ended,,,,Unknown,Unknown
563959,389958,mobile,canceled,,,,Unknown,Unknown
564232,368213,mobile,canceled,,,,Unknown,Unknown
564509,411860,mobile,canceled,,,,Unknown,Unknown
564859,377992,mobile,canceled,,,,Unknown,Unknown
565599,413819,mobile,ended,,,,Unknown,Unknown
565661,400899,mobile,ended,,,,Unknown,Unknown
566076,399431,mobile,canceled,,,,Unknown,Unknown
566550,347020,mobile,canceled,,,,Unknown,Unknown
566832,375755,mobile,canceled,,,,Unknown,Unknown
567668,408549,mobile,ended,,,,Unknown,Unknown
539502,389321,mobile,ended,,,,Unknown,Unknown
539702,405883,mobile,ended,,,,Unknown,Unknown
539989,402960,mobile,canceled,,,,Unknown,Unknown
540161,408920,mobile,ended,,,,Unknown,Unknown
540809,394710,mobile,ended,,,,Unknown,Unknown
565960,400570,mobile,canceled,,,,Unknown,Unknown
566279,271507,mobile,canceled,,,,Unknown,Unknown
566306,194340,connect,canceled,,,,Unknown,Unknown
566899,355671,mobile,ended,,,,Unknown,Unknown
566904,297868,mobile,ended,,,,Unknown,Unknown
567352,394789,mobile,ended,,,,Unknown,Unknown
567455,368206,mobile,canceled,,,,Unknown,Unknown
567531,396531,mobile,ended,,,,Unknown,Unknown
567979,347873,connect,canceled,,543790.0,30.0,Unknown,Unknown
568384,371323,mobile,ended,,,,Unknown,Unknown
568584,402654,mobile,ended,,,,Unknown,Unknown
568888,159533,connect,canceled,,,,Unknown,Unknown
569110,227100,mobile,canceled,,,,Unknown,Unknown
569753,413159,mobile,canceled,,,,Unknown,Unknown
570135,254307,mobile,canceled,,,,Unknown,Unknown
570310,396528,mobile,ended,,,,Unknown,Unknown
570969,225617,mobile,ended,,,,Unknown,Unknown
533898,301301,connect,canceled,,557078.0,360.0,Unknown,Unknown
534088,340024,mobile,canceled,,,,Unknown,Unknown
534534,407787,mobile,canceled,,,,Unknown,Unknown
535146,349605,connect,canceled,,,,Unknown,Unknown
535226,407694,mobile,ended,,,,Unknown,Unknown
535294,306210,mobile,canceled,,,,Unknown,Unknown
536345,263494,mobile,canceled,,,,Unknown,Unknown
536432,162390,mobile,ended,,,,Unknown,Unknown
536689,351514,mobile,canceled,,,,Unknown,Unknown
536908,348302,mobile,canceled,,,,Unknown,Unknown
537212,395633,mobile,canceled,,,,Unknown,Unknown
537599,342699,connect,canceled,,,,Unknown,Unknown
537870,390211,mobile,canceled,,,,Unknown,Unknown
538110,276349,mobile,canceled,,,,Unknown,Unknown
538282,296682,mobile,ended,,,,Unknown,Unknown
541072,357148,mobile,canceled,,,,Unknown,Unknown
541109,374944,mobile,canceled,,,,Unknown,Unknown
541161,396009,connect,canceled,,,,Unknown,Unknown
541182,364464,connect,canceled,,,,Unknown,Unknown
541384,274942,connect,canceled,,,,Unknown,Unknown
541511,279378,mobile,ended,,,,Unknown,Unknown
542131,378941,mobile,canceled,,,,Unknown,Unknown
542259,362199,connect,canceled,,,,Unknown,Unknown
542264,404873,mobile,canceled,,,,Unknown,Unknown
542534,384226,mobile,canceled,,,,Unknown,Unknown
567966,364420,mobile,canceled,,,,Unknown,Unknown
569033,330944,mobile,ended,,,,Unknown,Unknown
569153,407636,connect,canceled,,560335.0,0.0,Unknown,Unknown
569212,408300,mobile,canceled,,,,Unknown,Unknown
569408,368542,mobile,ended,,,,Unknown,Unknown
570347,394272,mobile,canceled,,,,Unknown,Unknown
570605,376153,connect,canceled,,,,Unknown,Unknown
570942,383225,mobile,canceled,,,,Unknown,Unknown
570975,329849,mobile,ended,,,,Unknown,Unknown
571517,347464,connect,canceled,,,,Unknown,Unknown
571796,348482,connect,canceled,,,,Unknown,Unknown
571876,334901,mobile,canceled,,,,Unknown,Unknown
572126,400184,mobile,ended,,,,Unknown,Unknown
572589,412753,mobile,canceled,,,,Unknown,Unknown
573230,405046,mobile,canceled,,,,Unknown,Unknown
575807,379272,mobile,canceled,,,,Unknown,Unknown
556310,381029,mobile,canceled,,,,Unknown,Unknown
556540,387107,connect,canceled,,,,Unknown,Unknown
556789,392676,mobile,ended,,,,Unknown,Unknown
557430,376311,connect,canceled,,549853.0,240.0,Unknown,Unknown
557635,408382,mobile,canceled,,,,Unknown,Unknown
566672,400078,mobile,ended,,,,Unknown,Unknown
567098,401976,mobile,canceled,,,,Unknown,Unknown
567162,295349,mobile,canceled,,,,Unknown,Unknown
568406,381706,mobile,canceled,,,,Unknown,Unknown
568408,370797,mobile,canceled,,,,Unknown,Unknown
568442,384059,mobile,canceled,,,,Unknown,Unknown
568635,342085,connect,canceled,,,,Unknown,Unknown
568905,319373,connect,canceled,,,,Unknown,Unknown
530845,373889,mobile,canceled,,536992.0,0.0,Unknown,Unknown
531468,397636,mobile,canceled,,538819.0,90.0,Unknown,Unknown
533337,346755,connect,canceled,,,,Unknown,Unknown
533450,406806,mobile,ended,,,,Unknown,Unknown
534029,209143,mobile,canceled,,,,Unknown,Unknown
534137,396914,connect,canceled,,,,Unknown,Unknown
534273,336770,mobile,ended,,,,Unknown,Unknown
534986,333550,mobile,canceled,,,,Unknown,Unknown
535292,375759,mobile,canceled,,,,Unknown,Unknown
535443,273577,mobile,canceled,,,,Unknown,Unknown
535600,348906,mobile,canceled,,,,Unknown,Unknown
535867,373785,mobile,ended,,,,Unknown,Unknown
536440,392633,mobile,canceled,,553304.0,600.0,Unknown,Unknown
536768,270523,mobile,canceled,,,,Unknown,Unknown
536891,364523,mobile,canceled,,,,Unknown,Unknown
536970,333753,mobile,canceled,,,,Unknown,Unknown
537894,409261,mobile,ended,,,,Unknown,Unknown
537913,392403,mobile,ended,,,,Unknown,Unknown
537996,390391,mobile,canceled,,,,Unknown,Unknown
552121,384847,mobile,canceled,,,,Unknown,Unknown
552640,369801,mobile,canceled,,,,Unknown,Unknown
552645,273468,mobile,canceled,,,,Unknown,Unknown
547628,324940,mobile,canceled,,552763.0,120.0,Unknown,Unknown
548514,388795,mobile,canceled,,,,Unknown,Unknown
549066,409663,mobile,canceled,,544279.0,600.0,Unknown,Unknown
549393,325302,mobile,canceled,,,,Unknown,Unknown
561998,380069,mobile,canceled,,,,Unknown,Unknown
562464,281955,mobile,ended,,565027.0,720.0,Unknown,Unknown
562631,414054,mobile,ended,,,,Unknown,Unknown
562854,261209,mobile,canceled,,,,Unknown,Unknown
562972,306607,mobile,ended,,,,Unknown,Unknown
562981,407592,connect,ended,,,,Unknown,Unknown
563326,412612,mobile,canceled,,,,Unknown,Unknown
563379,408509,mobile,canceled,,,,Unknown,Unknown
563769,314578,mobile,canceled,,,,Unknown,Unknown
564068,363387,mobile,canceled,,,,Unknown,Unknown
564411,319225,connect,canceled,,,,Unknown,Unknown
564940,371674,mobile,ended,,,,Unknown,Unknown
565116,378072,connect,canceled,,,,Unknown,Unknown
565281,300967,mobile,ended,,,,Unknown,Unknown
565329,415511,mobile,ended,,,,Unknown,Unknown
