rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay,delay_range,rental_id_join,delay_at_checkout_in_minutes_join,real_delay
540973,288973,mobile,ended,17.0,537775.0,570.0,Late,Up to 30min late,537775,,
559435,281955,mobile,ended,18.0,553797.0,60.0,Late,Up to 30min late,553797,-9.0,69.0
568993,370513,mobile,ended,18.0,528782.0,30.0,Late,Up to 30min late,528782,3.0,27.0
542962,337219,connect,ended,18.0,537400.0,240.0,Late,Up to 30min late,537400,1.0,239.0
544421,359998,mobile,ended,18.0,557397.0,60.0,Late,Up to 30min late,557397,-333.0,393.0
540885,294883,mobile,ended,18.0,542526.0,0.0,Late,Up to 30min late,542526,0.0,0.0
537576,397470,mobile,ended,18.0,539005.0,0.0,Late,Up to 30min late,539005,-29.0,29.0
570644,374360,connect,ended,18.0,567682.0,60.0,Late,Up to 30min late,567682,172.0,-112.0
546031,318867,mobile,ended,18.0,530797.0,270.0,Late,Up to 30min late,530797,28.0,242.0
567769,338571,mobile,ended,19.0,555206.0,90.0,Late,Up to 30min late,555206,42.0,48.0
558633,336650,connect,ended,19.0,557424.0,0.0,Late,Up to 30min late,557424,,
518985,380833,mobile,ended,19.0,535338.0,240.0,Late,Up to 30min late,535338,-16.0,256.0
559966,395204,connect,ended,19.0,555436.0,720.0,Late,Up to 30min late,555436,-14.0,734.0
519493,389219,mobile,ended,19.0,515851.0,120.0,Late,Up to 30min late,515851,-5.0,125.0
540078,351660,connect,ended,20.0,541498.0,240.0,Late,Up to 30min late,541498,3.0,237.0
564414,195888,mobile,ended,20.0,564484.0,180.0,Late,Up to 30min late,564484,-347.0,527.0
571892,339138,connect,ended,20.0,571215.0,90.0,Late,Up to 30min late,571215,0.0,90.0
553227,276222,mobile,ended,20.0,531664.0,120.0,Late,Up to 30min late,531664,4.0,116.0
567276,388764,mobile,ended,21.0,548208.0,270.0,Late,Up to 30min late,548208,20.0,250.0
567782,409499,mobile,ended,21.0,568160.0,690.0,Late,Up to 30min late,568160,48.0,642.0
558539,384983,mobile,ended,21.0,554384.0,60.0,Late,Up to 30min late,554384,69.0,-9.0
550027,384983,mobile,ended,21.0,538603.0,420.0,Late,Up to 30min late,538603,169.0,251.0
549270,405622,mobile,ended,21.0,549855.0,450.0,Late,Up to 30min late,549855,24.0,426.0
522640,394543,mobile,ended,21.0,546468.0,60.0,Late,Up to 30min late,546468,-40.0,100.0
544337,311923,connect,ended,21.0,563869.0,510.0,Late,Up to 30min late,563869,-43.0,553.0
560879,376311,connect,ended,21.0,563536.0,300.0,Late,Up to 30min late,563536,-255.0,555.0
563772,293910,mobile,ended,22.0,555354.0,510.0,Late,Up to 30min late,555354,-713.0,1223.0
542666,348178,mobile,ended,22.0,541891.0,90.0,Late,Up to 30min late,541891,-12.0,102.0
566001,310571,mobile,ended,22.0,562807.0,300.0,Late,Up to 30min late,562807,-14.0,314.0
544327,317819,mobile,ended,22.0,523988.0,420.0,Late,Up to 30min late,523988,86.0,334.0
552138,385523,connect,ended,22.0,537139.0,30.0,Late,Up to 30min late,537139,-52.0,82.0
557659,298117,connect,ended,22.0,552177.0,360.0,Late,Up to 30min late,552177,147.0,213.0
545045,377312,mobile,ended,22.0,563963.0,630.0,Late,Up to 30min late,563963,84.0,546.0
561590,270867,connect,ended,22.0,554496.0,510.0,Late,Up to 30min late,554496,89.0,421.0
547130,411325,mobile,ended,22.0,545629.0,0.0,Late,Up to 30min late,545629,81.0,-81.0
545594,392479,mobile,ended,22.0,538397.0,570.0,Late,Up to 30min late,538397,-301.0,871.0
544389,385629,connect,ended,23.0,517515.0,0.0,Late,Up to 30min late,517515,33.0,-33.0
552330,384657,connect,ended,23.0,554800.0,0.0,Late,Up to 30min late,554800,-672.0,672.0
553540,393083,mobile,ended,23.0,553429.0,390.0,Late,Up to 30min late,553429,72.0,318.0
553889,356758,mobile,ended,23.0,543278.0,540.0,Late,Up to 30min late,543278,-46.0,586.0
566328,385008,connect,ended,23.0,565761.0,690.0,Late,Up to 30min late,565761,1.0,689.0
543108,376574,mobile,ended,23.0,514474.0,0.0,Late,Up to 30min late,514474,81.0,-81.0
513104,396552,mobile,ended,23.0,535313.0,720.0,Late,Up to 30min late,535313,23.0,697.0
566395,414230,mobile,ended,24.0,562156.0,0.0,Late,Up to 30min late,562156,249.0,-249.0
553500,383497,mobile,ended,24.0,519122.0,120.0,Late,Up to 30min late,519122,163.0,-43.0
543512,406388,mobile,ended,24.0,565648.0,600.0,Late,Up to 30min late,565648,-179.0,779.0
537133,340868,connect,ended,24.0,532994.0,60.0,Late,Up to 30min late,532994,-59.0,119.0
553367,385783,mobile,ended,24.0,519328.0,150.0,Late,Up to 30min late,519328,-4.0,154.0
551141,372115,mobile,ended,24.0,550285.0,660.0,Late,Up to 30min late,550285,-31.0,691.0
555641,368724,mobile,ended,24.0,565544.0,60.0,Late,Up to 30min late,565544,-22.0,82.0
571018,371625,mobile,ended,25.0,549891.0,150.0,Late,Up to 30min late,549891,-14.0,164.0
563552,241021,connect,ended,25.0,567278.0,60.0,Late,Up to 30min late,567278,-425.0,485.0
546955,398802,mobile,ended,25.0,543655.0,360.0,Late,Up to 30min late,543655,73.0,287.0
548739,365148,mobile,ended,25.0,547665.0,60.0,Late,Up to 30min late,547665,55.0,5.0
537441,408821,mobile,ended,25.0,541519.0,90.0,Late,Up to 30min late,541519,95.0,-5.0
555143,320834,connect,ended,25.0,564613.0,120.0,Late,Up to 30min late,564613,28.0,92.0
565006,414230,mobile,ended,26.0,567764.0,720.0,Late,Up to 30min late,567764,-33.0,753.0
560949,310636,connect,ended,26.0,564126.0,60.0,Late,Up to 30min late,564126,-77.0,137.0
555137,404130,connect,ended,26.0,552365.0,60.0,Late,Up to 30min late,552365,12.0,48.0
540124,380859,mobile,ended,26.0,539717.0,150.0,Late,Up to 30min late,539717,164.0,-14.0
545437,383443,connect,ended,26.0,541311.0,120.0,Late,Up to 30min late,541311,-802.0,922.0
560796,407419,connect,ended,26.0,545608.0,0.0,Late,Up to 30min late,545608,-54.0,54.0
543524,195986,mobile,ended,26.0,539274.0,0.0,Late,Up to 30min late,539274,15.0,-15.0
511425,351146,mobile,ended,26.0,555546.0,90.0,Late,Up to 30min late,555546,2.0,88.0
570447,396289,mobile,ended,26.0,561080.0,180.0,Late,Up to 30min late,561080,107.0,73.0
555950,364160,connect,ended,27.0,550502.0,120.0,Late,Up to 30min late,550502,-79.0,199.0
547062,396552,mobile,ended,27.0,513104.0,90.0,Late,Up to 30min late,513104,23.0,67.0
542519,356106,connect,ended,27.0,545322.0,270.0,Late,Up to 30min late,545322,-55.0,325.0
567120,415953,mobile,ended,27.0,567178.0,150.0,Late,Up to 30min late,567178,145.0,5.0
538615,403884,mobile,ended,27.0,540902.0,0.0,Late,Up to 30min late,540902,-190.0,190.0
551631,293523,mobile,ended,28.0,547485.0,0.0,Late,Up to 30min late,547485,18.0,-18.0
572472,371625,mobile,ended,28.0,571018.0,180.0,Late,Up to 30min late,571018,25.0,155.0
544923,380038,mobile,ended,28.0,536646.0,600.0,Late,Up to 30min late,536646,88.0,512.0
534419,362595,mobile,ended,28.0,538769.0,120.0,Late,Up to 30min late,538769,6.0,114.0
549845,224728,mobile,ended,28.0,551198.0,30.0,Late,Up to 30min late,551198,48.0,-18.0
526948,214635,connect,ended,29.0,522667.0,180.0,Late,Up to 30min late,522667,119.0,61.0
562027,379931,mobile,ended,29.0,557945.0,30.0,Late,Up to 30min late,557945,-67.0,97.0
550654,357007,mobile,ended,30.0,508605.0,30.0,Late,Up to 30min late,508605,-43.0,73.0
550172,399973,mobile,ended,30.0,545415.0,60.0,Late,Up to 30min late,545415,-69.0,129.0
559316,414201,mobile,ended,30.0,557671.0,690.0,Late,Up to 30min late,557671,-54.0,744.0
568526,305307,mobile,ended,30.0,554547.0,120.0,Late,Up to 30min late,554547,70.0,50.0
562202,216576,connect,ended,31.0,559387.0,240.0,Late,30min to 1h late,559387,-4.0,244.0
550994,303309,connect,ended,31.0,549854.0,720.0,Late,30min to 1h late,549854,-46.0,766.0
567863,385128,mobile,ended,31.0,543629.0,30.0,Late,30min to 1h late,543629,72.0,-42.0
550033,285452,connect,ended,31.0,545931.0,0.0,Late,30min to 1h late,545931,-71.0,71.0
546332,214635,connect,ended,31.0,547177.0,0.0,Late,30min to 1h late,547177,-548.0,548.0
551115,360460,connect,ended,31.0,550135.0,60.0,Late,30min to 1h late,550135,-208.0,268.0
551368,359045,connect,ended,31.0,551957.0,30.0,Late,30min to 1h late,551957,3.0,27.0
538330,379984,mobile,ended,31.0,532790.0,0.0,Late,30min to 1h late,532790,-9.0,9.0
533364,344091,mobile,ended,31.0,536325.0,180.0,Late,30min to 1h late,536325,-23.0,203.0
565284,403149,mobile,ended,31.0,563877.0,150.0,Late,30min to 1h late,563877,79.0,71.0
560479,384567,connect,ended,32.0,559510.0,90.0,Late,30min to 1h late,559510,-35.0,125.0
558520,386322,mobile,ended,32.0,558507.0,660.0,Late,30min to 1h late,558507,-89.0,749.0
545767,300505,connect,ended,32.0,532682.0,90.0,Late,30min to 1h late,532682,-41.0,131.0
544902,387939,connect,ended,32.0,545532.0,510.0,Late,30min to 1h late,545532,7.0,503.0
534012,404774,mobile,ended,32.0,545232.0,300.0,Late,30min to 1h late,545232,63.0,237.0
570013,383344,connect,ended,33.0,569963.0,360.0,Late,30min to 1h late,569963,61.0,299.0
564685,283930,mobile,ended,33.0,563173.0,270.0,Late,30min to 1h late,563173,264.0,6.0
552208,376311,connect,ended,33.0,549389.0,90.0,Late,30min to 1h late,549389,64.0,26.0
533591,377172,mobile,ended,33.0,540059.0,180.0,Late,30min to 1h late,540059,1.0,179.0
553735,359049,connect,ended,33.0,550645.0,390.0,Late,30min to 1h late,550645,249.0,141.0
541283,305733,mobile,ended,34.0,536691.0,60.0,Late,30min to 1h late,536691,84.0,-24.0
564574,375421,connect,ended,34.0,515659.0,330.0,Late,30min to 1h late,515659,-1.0,331.0
551255,383997,mobile,ended,34.0,525663.0,720.0,Late,30min to 1h late,525663,59.0,661.0
571752,402235,mobile,ended,34.0,557648.0,0.0,Late,30min to 1h late,557648,91.0,-91.0
550832,358082,connect,ended,34.0,549771.0,90.0,Late,30min to 1h late,549771,-97.0,187.0
568175,415726,mobile,ended,34.0,567093.0,180.0,Late,30min to 1h late,567093,-2.0,182.0
556918,380833,mobile,ended,35.0,532556.0,90.0,Late,30min to 1h late,532556,62.0,28.0
565007,362507,connect,ended,35.0,567477.0,720.0,Late,30min to 1h late,567477,0.0,720.0
540509,406902,mobile,ended,35.0,536255.0,30.0,Late,30min to 1h late,536255,74.0,-44.0
569662,368432,mobile,ended,35.0,572914.0,690.0,Late,30min to 1h late,572914,-11.0,701.0
571746,331673,mobile,ended,35.0,570526.0,210.0,Late,30min to 1h late,570526,23.0,187.0
546870,377700,mobile,ended,36.0,552710.0,90.0,Late,30min to 1h late,552710,5.0,85.0
555388,362255,mobile,ended,36.0,531363.0,660.0,Late,30min to 1h late,531363,-37.0,697.0
555857,401088,mobile,ended,36.0,552180.0,60.0,Late,30min to 1h late,552180,13.0,47.0
573945,248926,mobile,ended,36.0,571936.0,690.0,Late,30min to 1h late,571936,4.0,686.0
568295,362199,connect,ended,36.0,567376.0,60.0,Late,30min to 1h late,567376,,
547981,372924,mobile,ended,36.0,550415.0,210.0,Late,30min to 1h late,550415,144.0,66.0
558733,320824,connect,ended,36.0,554117.0,150.0,Late,30min to 1h late,554117,-1084.0,1234.0
542464,320824,connect,canceled,,554117.0,450.0,Unknown,Unknown,554117,-1084.0,1534.0
568967,364907,connect,ended,37.0,555169.0,60.0,Late,30min to 1h late,555169,,
568141,224728,mobile,ended,37.0,567789.0,30.0,Late,30min to 1h late,567789,-130.0,160.0
568133,224728,mobile,canceled,,567789.0,30.0,Unknown,Unknown,567789,-130.0,160.0
565968,338243,connect,ended,37.0,560465.0,720.0,Late,30min to 1h late,560465,-50.0,770.0
537148,407334,mobile,ended,37.0,537350.0,720.0,Late,30min to 1h late,537350,-197.0,917.0
553682,401475,connect,ended,37.0,552583.0,420.0,Late,30min to 1h late,552583,11.0,409.0
524637,348225,mobile,ended,37.0,550539.0,0.0,Late,30min to 1h late,550539,-59.0,59.0
541776,264348,mobile,ended,37.0,539983.0,630.0,Late,30min to 1h late,539983,-11.0,641.0
536038,390702,connect,ended,37.0,554652.0,660.0,Late,30min to 1h late,554652,-24.0,684.0
536702,409088,mobile,ended,38.0,541455.0,60.0,Late,30min to 1h late,541455,-172.0,232.0
536203,409088,mobile,canceled,,541455.0,60.0,Unknown,Unknown,541455,-172.0,232.0
546959,405005,connect,ended,38.0,545715.0,240.0,Late,30min to 1h late,545715,47.0,193.0
554448,300505,connect,ended,38.0,555637.0,30.0,Late,30min to 1h late,555637,-1.0,31.0
542314,388111,mobile,ended,38.0,509727.0,30.0,Late,30min to 1h late,509727,25.0,5.0
538359,343808,connect,ended,38.0,537176.0,60.0,Late,30min to 1h late,537176,-50.0,110.0
563090,386086,mobile,ended,39.0,560501.0,0.0,Late,30min to 1h late,560501,15.0,-15.0
565678,348485,connect,ended,39.0,560263.0,360.0,Late,30min to 1h late,560263,13.0,347.0
554280,401475,connect,ended,39.0,553682.0,450.0,Late,30min to 1h late,553682,37.0,413.0
555762,181625,connect,ended,39.0,564963.0,540.0,Late,30min to 1h late,564963,180.0,360.0
544692,405622,mobile,ended,39.0,522854.0,120.0,Late,30min to 1h late,522854,58.0,62.0
544819,401470,mobile,ended,39.0,543823.0,570.0,Late,30min to 1h late,543823,612.0,-42.0
551121,352393,connect,ended,39.0,548333.0,480.0,Late,30min to 1h late,548333,,
542993,258737,mobile,ended,39.0,526456.0,600.0,Late,30min to 1h late,526456,-131.0,731.0
546727,401262,mobile,ended,39.0,544217.0,90.0,Late,30min to 1h late,544217,53.0,37.0
568708,275364,connect,ended,39.0,563004.0,0.0,Late,30min to 1h late,563004,-72.0,72.0
541155,336886,mobile,ended,39.0,533474.0,30.0,Late,30min to 1h late,533474,-12.0,42.0
531610,403239,mobile,ended,39.0,522490.0,60.0,Late,30min to 1h late,522490,,
572853,366164,connect,ended,39.0,569272.0,360.0,Late,30min to 1h late,569272,7.0,353.0
549269,375307,mobile,ended,39.0,535903.0,720.0,Late,30min to 1h late,535903,67.0,653.0
544004,192409,mobile,ended,40.0,506069.0,270.0,Late,30min to 1h late,506069,159.0,111.0
544271,335605,mobile,ended,40.0,534944.0,60.0,Late,30min to 1h late,534944,-2.0,62.0
574789,325328,connect,ended,40.0,562389.0,690.0,Late,30min to 1h late,562389,16.0,674.0
569382,293523,mobile,ended,40.0,567028.0,720.0,Late,30min to 1h late,567028,-84.0,804.0
568079,227042,mobile,ended,40.0,566621.0,600.0,Late,30min to 1h late,566621,52.0,548.0
561947,390927,connect,ended,40.0,537960.0,660.0,Late,30min to 1h late,537960,31.0,629.0
561559,390927,connect,canceled,,537960.0,0.0,Unknown,Unknown,537960,31.0,-31.0
544792,214635,connect,ended,40.0,545831.0,90.0,Late,30min to 1h late,545831,11.0,79.0
551941,385378,mobile,ended,40.0,528845.0,60.0,Late,30min to 1h late,528845,-4624.0,4684.0
571779,385073,mobile,ended,40.0,565610.0,690.0,Late,30min to 1h late,565610,-18.0,708.0
544367,381684,mobile,ended,41.0,543618.0,210.0,Late,30min to 1h late,543618,10.0,200.0
554383,159533,connect,ended,41.0,512682.0,330.0,Late,30min to 1h late,512682,-125.0,455.0
564205,355805,mobile,ended,41.0,564523.0,30.0,Late,30min to 1h late,564523,51.0,-21.0
544972,407389,mobile,ended,41.0,529569.0,270.0,Late,30min to 1h late,529569,242.0,28.0
564869,365926,connect,ended,41.0,565321.0,180.0,Late,30min to 1h late,565321,-30.0,210.0
569004,341881,connect,ended,41.0,565020.0,630.0,Late,30min to 1h late,565020,-123.0,753.0
549935,408639,mobile,ended,42.0,545149.0,240.0,Late,30min to 1h late,545149,37.0,203.0
569062,364882,connect,ended,42.0,566930.0,0.0,Late,30min to 1h late,566930,-106.0,106.0
556998,222819,mobile,ended,42.0,557193.0,660.0,Late,30min to 1h late,557193,-35.0,695.0
574019,374486,mobile,ended,42.0,565728.0,240.0,Late,30min to 1h late,565728,50.0,190.0
543559,392241,connect,ended,42.0,538768.0,120.0,Late,30min to 1h late,538768,271.0,-151.0
554534,407389,mobile,ended,42.0,553108.0,600.0,Late,30min to 1h late,553108,11.0,589.0
540523,342699,connect,ended,42.0,537316.0,120.0,Late,30min to 1h late,537316,66.0,54.0
568987,391370,connect,ended,42.0,562708.0,0.0,Late,30min to 1h late,562708,41.0,-41.0
543010,374169,connect,ended,42.0,536789.0,120.0,Late,30min to 1h late,536789,-188.0,308.0
526426,370907,mobile,ended,42.0,547543.0,0.0,Late,30min to 1h late,547543,-16.0,16.0
575574,173061,connect,ended,42.0,574480.0,240.0,Late,30min to 1h late,574480,-374.0,614.0
551308,342067,mobile,ended,42.0,545062.0,0.0,Late,30min to 1h late,545062,-98.0,98.0
568482,386211,mobile,ended,43.0,561829.0,630.0,Late,30min to 1h late,561829,-16.0,646.0
545618,305525,connect,ended,43.0,543394.0,570.0,Late,30min to 1h late,543394,-12.0,582.0
560407,401387,mobile,ended,43.0,574013.0,90.0,Late,30min to 1h late,574013,-514.0,604.0
568817,314605,mobile,ended,43.0,565775.0,360.0,Late,30min to 1h late,565775,8.0,352.0
547509,350904,mobile,ended,44.0,536164.0,480.0,Late,30min to 1h late,536164,-76.0,556.0
535914,265239,connect,ended,44.0,538830.0,120.0,Late,30min to 1h late,538830,34.0,86.0
559781,408776,mobile,ended,44.0,540868.0,0.0,Late,30min to 1h late,540868,26.0,-26.0
565721,381470,mobile,ended,44.0,564855.0,0.0,Late,30min to 1h late,564855,-48.0,48.0
537063,306601,mobile,ended,44.0,557027.0,420.0,Late,30min to 1h late,557027,,
565509,381183,mobile,ended,44.0,562526.0,0.0,Late,30min to 1h late,562526,-206.0,206.0
558854,407865,mobile,ended,45.0,557408.0,360.0,Late,30min to 1h late,557408,7.0,353.0
562032,289383,mobile,ended,45.0,560727.0,30.0,Late,30min to 1h late,560727,20.0,10.0
556970,403644,mobile,ended,45.0,556081.0,30.0,Late,30min to 1h late,556081,-6.0,36.0
544994,333107,mobile,ended,45.0,540939.0,180.0,Late,30min to 1h late,540939,-17.0,197.0
565646,377127,mobile,ended,45.0,563229.0,240.0,Late,30min to 1h late,563229,-41.0,281.0
561698,312078,connect,ended,45.0,564914.0,0.0,Late,30min to 1h late,564914,-542.0,542.0
533596,352799,mobile,ended,46.0,538423.0,720.0,Late,30min to 1h late,538423,-1.0,721.0
566017,396034,connect,ended,46.0,569645.0,510.0,Late,30min to 1h late,569645,-25.0,535.0
569229,374486,mobile,ended,46.0,569375.0,570.0,Late,30min to 1h late,569375,60.0,510.0
569145,300505,connect,ended,46.0,560610.0,90.0,Late,30min to 1h late,560610,-54.0,144.0
548899,361991,mobile,ended,46.0,547573.0,480.0,Late,30min to 1h late,547573,17.0,463.0
559326,412623,mobile,ended,46.0,557439.0,180.0,Late,30min to 1h late,557439,64.0,116.0
537967,335276,connect,ended,46.0,540855.0,0.0,Late,30min to 1h late,540855,29.0,-29.0
541215,374486,mobile,ended,47.0,539938.0,180.0,Late,30min to 1h late,539938,144.0,36.0
568815,385629,connect,ended,47.0,564703.0,0.0,Late,30min to 1h late,564703,-28.0,28.0
552649,384479,mobile,ended,47.0,546050.0,180.0,Late,30min to 1h late,546050,-778.0,958.0
556850,346952,mobile,ended,48.0,553865.0,30.0,Late,30min to 1h late,553865,45.0,-15.0
540547,385008,connect,ended,48.0,536772.0,120.0,Late,30min to 1h late,536772,-13.0,133.0
565979,371159,connect,ended,48.0,563458.0,60.0,Late,30min to 1h late,563458,-24.0,84.0
544945,340442,mobile,ended,48.0,538975.0,120.0,Late,30min to 1h late,538975,-67.0,187.0
566516,337217,mobile,ended,48.0,561111.0,660.0,Late,30min to 1h late,561111,10.0,650.0
548963,374626,mobile,ended,48.0,536523.0,720.0,Late,30min to 1h late,536523,68.0,652.0
565814,389565,connect,ended,48.0,565397.0,0.0,Late,30min to 1h late,565397,-1.0,1.0
540372,385721,connect,ended,48.0,516961.0,0.0,Late,30min to 1h late,516961,-32.0,32.0
545169,352650,connect,ended,49.0,540370.0,120.0,Late,30min to 1h late,540370,-322.0,442.0
568704,385628,connect,ended,49.0,563946.0,630.0,Late,30min to 1h late,563946,-146.0,776.0
559883,364783,mobile,ended,49.0,555469.0,660.0,Late,30min to 1h late,555469,616.0,44.0
547255,334190,connect,ended,49.0,547969.0,240.0,Late,30min to 1h late,547969,-52.0,292.0
545023,334190,connect,canceled,,547969.0,270.0,Unknown,Unknown,547969,-52.0,322.0
546819,334190,connect,canceled,,547969.0,210.0,Unknown,Unknown,547969,-52.0,262.0
558684,412528,mobile,ended,49.0,557553.0,270.0,Late,30min to 1h late,557553,50.0,220.0
524276,374486,mobile,ended,50.0,541215.0,510.0,Late,30min to 1h late,541215,47.0,463.0
572076,367632,connect,ended,50.0,570241.0,180.0,Late,30min to 1h late,570241,-244.0,424.0
564111,369648,connect,ended,50.0,561113.0,420.0,Late,30min to 1h late,561113,-2109.0,2529.0
565728,374486,mobile,ended,50.0,569229.0,360.0,Late,30min to 1h late,569229,46.0,314.0
542374,409676,mobile,ended,50.0,540444.0,180.0,Late,30min to 1h late,540444,131.0,49.0
544588,377591,connect,ended,50.0,562313.0,60.0,Late,30min to 1h late,562313,-362.0,422.0
564441,310901,mobile,ended,50.0,561518.0,180.0,Late,30min to 1h late,561518,,
543850,262344,connect,ended,51.0,541998.0,210.0,Late,30min to 1h late,541998,-147.0,357.0
550479,265239,connect,ended,51.0,520615.0,0.0,Late,30min to 1h late,520615,-22.0,22.0
537737,382968,mobile,ended,51.0,538666.0,150.0,Late,30min to 1h late,538666,34.0,116.0
519066,331903,mobile,ended,51.0,509729.0,210.0,Late,30min to 1h late,509729,19.0,191.0
540035,358772,connect,ended,51.0,537504.0,540.0,Late,30min to 1h late,537504,-43.0,583.0
550270,399575,connect,ended,51.0,548971.0,690.0,Late,30min to 1h late,548971,102.0,588.0
543426,398802,mobile,ended,51.0,546955.0,720.0,Late,30min to 1h late,546955,25.0,695.0
559976,344254,connect,ended,51.0,558129.0,60.0,Late,30min to 1h late,558129,-185.0,245.0
568649,378003,connect,ended,52.0,572385.0,90.0,Late,30min to 1h late,572385,153.0,-63.0
549968,377004,mobile,ended,52.0,550088.0,30.0,Late,30min to 1h late,550088,142.0,-112.0
573423,358764,mobile,ended,52.0,569793.0,30.0,Late,30min to 1h late,569793,50.0,-20.0
565162,342699,connect,ended,52.0,564294.0,270.0,Late,30min to 1h late,564294,,
541832,354938,mobile,ended,53.0,533526.0,0.0,Late,30min to 1h late,533526,-9.0,9.0
557344,381994,mobile,ended,53.0,554398.0,60.0,Late,30min to 1h late,554398,14.0,46.0
549647,369542,connect,ended,53.0,563235.0,480.0,Late,30min to 1h late,563235,-107.0,587.0
540784,310576,connect,ended,54.0,536453.0,0.0,Late,30min to 1h late,536453,-36.0,36.0
559788,397599,mobile,ended,54.0,559390.0,630.0,Late,30min to 1h late,559390,-159.0,789.0
507521,321752,connect,ended,54.0,547204.0,420.0,Late,30min to 1h late,547204,7.0,413.0
560354,338243,connect,ended,54.0,557661.0,180.0,Late,30min to 1h late,557661,-626.0,806.0
537683,391618,connect,ended,54.0,549289.0,60.0,Late,30min to 1h late,549289,-814.0,874.0
538248,224967,mobile,ended,54.0,529692.0,0.0,Late,30min to 1h late,529692,16.0,-16.0
553836,340616,connect,ended,54.0,553933.0,30.0,Late,30min to 1h late,553933,-341.0,371.0
556319,383462,connect,ended,55.0,558174.0,660.0,Late,30min to 1h late,558174,-1.0,661.0
558905,392683,connect,ended,55.0,553157.0,0.0,Late,30min to 1h late,553157,-18.0,18.0
552019,392683,connect,canceled,,553157.0,240.0,Unknown,Unknown,553157,-18.0,258.0
569383,407636,connect,ended,55.0,560335.0,60.0,Late,30min to 1h late,560335,-159.0,219.0
569153,407636,connect,canceled,,560335.0,0.0,Unknown,Unknown,560335,-159.0,159.0
538773,241021,connect,ended,55.0,540159.0,0.0,Late,30min to 1h late,540159,-204.0,204.0
544677,339215,mobile,ended,56.0,544679.0,0.0,Late,30min to 1h late,544679,51.0,-51.0
543910,314456,connect,ended,56.0,542971.0,0.0,Late,30min to 1h late,542971,-26.0,26.0
545099,389599,mobile,ended,56.0,539042.0,0.0,Late,30min to 1h late,539042,1500.0,-1500.0
557930,400886,mobile,ended,56.0,553320.0,450.0,Late,30min to 1h late,553320,-1414.0,1864.0
571135,403962,connect,ended,56.0,563253.0,480.0,Late,30min to 1h late,563253,-139.0,619.0
559828,376619,mobile,ended,56.0,552342.0,450.0,Late,30min to 1h late,552342,-965.0,1415.0
557279,382060,mobile,ended,57.0,547290.0,120.0,Late,30min to 1h late,547290,,
549277,387223,mobile,ended,57.0,546350.0,30.0,Late,30min to 1h late,546350,-12.0,42.0
544607,402562,connect,ended,58.0,548088.0,0.0,Late,30min to 1h late,548088,-111.0,111.0
539109,313432,mobile,ended,58.0,532031.0,60.0,Late,30min to 1h late,532031,62.0,-2.0
519491,312389,mobile,ended,58.0,545639.0,420.0,Late,30min to 1h late,545639,140.0,280.0
559512,248300,connect,ended,58.0,552427.0,0.0,Late,30min to 1h late,552427,-157.0,157.0
543975,406551,mobile,ended,58.0,537735.0,150.0,Late,30min to 1h late,537735,13.0,137.0
566822,412917,mobile,ended,58.0,554385.0,660.0,Late,30min to 1h late,554385,0.0,660.0
551169,405005,connect,ended,58.0,544486.0,0.0,Late,30min to 1h late,544486,10.0,-10.0
568975,315136,connect,ended,58.0,566481.0,150.0,Late,30min to 1h late,566481,-9.0,159.0
557062,374298,connect,ended,58.0,556079.0,240.0,Late,30min to 1h late,556079,-1019.0,1259.0
545560,258737,mobile,ended,59.0,542993.0,0.0,Late,30min to 1h late,542993,39.0,-39.0
550717,377119,connect,ended,59.0,545344.0,30.0,Late,30min to 1h late,545344,-8.0,38.0
550504,405611,connect,ended,59.0,562977.0,630.0,Late,30min to 1h late,562977,210.0,420.0
559935,409750,mobile,ended,60.0,562535.0,660.0,Late,30min to 1h late,562535,-42.0,702.0
571816,314220,mobile,ended,60.0,574276.0,120.0,Late,30min to 1h late,574276,43.0,77.0
542755,334190,connect,ended,60.0,534169.0,0.0,Late,30min to 1h late,534169,25.0,-25.0
555810,303930,mobile,ended,61.0,549332.0,630.0,Late,1h to 1h30 late,549332,53.0,577.0
569688,344254,connect,ended,61.0,568778.0,690.0,Late,1h to 1h30 late,568778,,
540134,314456,connect,ended,62.0,543910.0,60.0,Late,1h to 1h30 late,543910,56.0,4.0
515626,324197,mobile,ended,62.0,525338.0,210.0,Late,1h to 1h30 late,525338,19.0,191.0
536107,385721,connect,ended,62.0,525106.0,570.0,Late,1h to 1h30 late,525106,-439.0,1009.0
569301,195977,connect,ended,62.0,561125.0,660.0,Late,1h to 1h30 late,561125,-110.0,770.0
555178,382323,mobile,ended,62.0,552721.0,240.0,Late,1h to 1h30 late,552721,-93.0,333.0
539837,325139,mobile,ended,62.0,536246.0,510.0,Late,1h to 1h30 late,536246,-86.0,596.0
556401,339138,connect,ended,62.0,565263.0,0.0,Late,1h to 1h30 late,565263,-119.0,119.0
557817,289112,connect,ended,63.0,540139.0,690.0,Late,1h to 1h30 late,540139,-17.0,707.0
555024,382884,mobile,ended,63.0,545294.0,660.0,Late,1h to 1h30 late,545294,-117.0,777.0
569932,321322,mobile,ended,64.0,570206.0,0.0,Late,1h to 1h30 late,570206,13.0,-13.0
563473,348294,connect,ended,64.0,561643.0,0.0,Late,1h to 1h30 late,561643,16.0,-16.0
